observation_date,route/corridor,origin,destination,freight_index,freight_rate,currency,unit,container/vessel type,source,source_dataset,source_url,retrieval_timestamp,license/access status,data_version
2022-11-18,route-sha-rot,Shanghai,Rotterdam,SCFI,2850.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-11-18T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-11-18,route-sha-lax,Shanghai,Los Angeles,SCFI,2905.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-11-18T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-11-18,route-rot-nyc,Rotterdam,New York,SCFI,3379.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-11-18T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-11-25,route-sha-rot,Shanghai,Rotterdam,SCFI,2698.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-11-25T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-11-25,route-sha-lax,Shanghai,Los Angeles,SCFI,2781.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-11-25T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-11-25,route-rot-nyc,Rotterdam,New York,SCFI,3316.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-11-25T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-02,route-sha-rot,Shanghai,Rotterdam,SCFI,2566.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-02T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-02,route-sha-lax,Shanghai,Los Angeles,SCFI,2651.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-02T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-02,route-rot-nyc,Rotterdam,New York,SCFI,3247.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-02T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-09,route-sha-rot,Shanghai,Rotterdam,SCFI,2447.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-09,route-sha-lax,Shanghai,Los Angeles,SCFI,2509.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-09,route-rot-nyc,Rotterdam,New York,SCFI,3172.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-09T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-16,route-sha-rot,Shanghai,Rotterdam,SCFI,2333.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-16,route-sha-lax,Shanghai,Los Angeles,SCFI,2351.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-16,route-rot-nyc,Rotterdam,New York,SCFI,3092.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-16T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-23,route-sha-rot,Shanghai,Rotterdam,SCFI,2215.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-23,route-sha-lax,Shanghai,Los Angeles,SCFI,2176.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-23,route-rot-nyc,Rotterdam,New York,SCFI,3010.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-23T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-30,route-sha-rot,Shanghai,Rotterdam,SCFI,2084.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-30T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-30,route-sha-lax,Shanghai,Los Angeles,SCFI,1989.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-30T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2022-12-30,route-rot-nyc,Rotterdam,New York,SCFI,2927.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2022-12-30T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-06,route-sha-rot,Shanghai,Rotterdam,SCFI,1934.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-06T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-06,route-sha-lax,Shanghai,Los Angeles,SCFI,1795.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-06T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-06,route-rot-nyc,Rotterdam,New York,SCFI,2846.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-06T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-13,route-sha-rot,Shanghai,Rotterdam,SCFI,1298.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-13T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-13,route-sha-lax,Shanghai,Los Angeles,SCFI,1535.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-13T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-13,route-rot-nyc,Rotterdam,New York,SCFI,2770.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-13T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-20,route-sha-rot,Shanghai,Rotterdam,SCFI,1299.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-20,route-sha-lax,Shanghai,Los Angeles,SCFI,1562.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-20,route-rot-nyc,Rotterdam,New York,SCFI,2700.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-20T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-27,route-sha-rot,Shanghai,Rotterdam,SCFI,1309.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-27,route-sha-lax,Shanghai,Los Angeles,SCFI,1589.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-01-27,route-rot-nyc,Rotterdam,New York,SCFI,2636.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-01-27T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-03,route-sha-rot,Shanghai,Rotterdam,SCFI,1327.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-03,route-sha-lax,Shanghai,Los Angeles,SCFI,1613.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-03,route-rot-nyc,Rotterdam,New York,SCFI,2577.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-10,route-sha-rot,Shanghai,Rotterdam,SCFI,1352.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-10,route-sha-lax,Shanghai,Los Angeles,SCFI,1631.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-10,route-rot-nyc,Rotterdam,New York,SCFI,2524.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-17,route-sha-rot,Shanghai,Rotterdam,SCFI,1381.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-17,route-sha-lax,Shanghai,Los Angeles,SCFI,1642.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-17,route-rot-nyc,Rotterdam,New York,SCFI,2472.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-24,route-sha-rot,Shanghai,Rotterdam,SCFI,1410.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-24,route-sha-lax,Shanghai,Los Angeles,SCFI,1645.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-02-24,route-rot-nyc,Rotterdam,New York,SCFI,2421.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-02-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-03,route-sha-rot,Shanghai,Rotterdam,SCFI,1434.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-03,route-sha-lax,Shanghai,Los Angeles,SCFI,1641.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-03,route-rot-nyc,Rotterdam,New York,SCFI,2367.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-03T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-10,route-sha-rot,Shanghai,Rotterdam,SCFI,1452.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-10,route-sha-lax,Shanghai,Los Angeles,SCFI,1632.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-10,route-rot-nyc,Rotterdam,New York,SCFI,2308.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-10T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-17,route-sha-rot,Shanghai,Rotterdam,SCFI,1461.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-17,route-sha-lax,Shanghai,Los Angeles,SCFI,1620.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-17,route-rot-nyc,Rotterdam,New York,SCFI,2243.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-17T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-24,route-sha-rot,Shanghai,Rotterdam,SCFI,1461.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-24,route-sha-lax,Shanghai,Los Angeles,SCFI,1608.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-24,route-rot-nyc,Rotterdam,New York,SCFI,2172.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-24T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-31,route-sha-rot,Shanghai,Rotterdam,SCFI,1452.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-31T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-31,route-sha-lax,Shanghai,Los Angeles,SCFI,1599.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-31T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-03-31,route-rot-nyc,Rotterdam,New York,SCFI,2096.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-03-31T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-07,route-sha-rot,Shanghai,Rotterdam,SCFI,1436.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-07T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-07,route-sha-lax,Shanghai,Los Angeles,SCFI,1597.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-07T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-07,route-rot-nyc,Rotterdam,New York,SCFI,2015.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-07T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-14,route-sha-rot,Shanghai,Rotterdam,SCFI,1418.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-14T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-14,route-sha-lax,Shanghai,Los Angeles,SCFI,1602.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-14T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-14,route-rot-nyc,Rotterdam,New York,SCFI,1932.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-14T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-21,route-sha-rot,Shanghai,Rotterdam,SCFI,1400.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-21T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-21,route-sha-lax,Shanghai,Los Angeles,SCFI,1615.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-21T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-21,route-rot-nyc,Rotterdam,New York,SCFI,1849.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-21T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-28,route-sha-rot,Shanghai,Rotterdam,SCFI,1387.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-28T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-28,route-sha-lax,Shanghai,Los Angeles,SCFI,1635.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-28T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-04-28,route-rot-nyc,Rotterdam,New York,SCFI,1770.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-04-28T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-05-05,route-sha-rot,Shanghai,Rotterdam,SCFI,1381.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-05-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-05-05,route-sha-lax,Shanghai,Los Angeles,SCFI,1660.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-05-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-05-05,route-rot-nyc,Rotterdam,New York,SCFI,1799.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-05-05T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-05-12,route-sha-rot,Shanghai,Rotterdam,SCFI,1384.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-05-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-05-12,route-sha-lax,Shanghai,Los Angeles,SCFI,1687.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-05-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
2023-05-12,route-rot-nyc,Rotterdam,New York,SCFI,1801.0,USD,USD/FEU,40ft Dry Container,UNCTAD / Shanghai Shipping Exchange,Review of Maritime Transport Container Market Series,https://unctad.org/topic/transport-and-trade-logistics/review-of-maritime-transport,2023-05-12T15:00:00Z,public_statistical_annex_cc_by_3.0_igo,v1.0-unctad-scfi
